source,date,raw_text,is_youtube,is_blog,is_cafe,is_churn,is_positive,is_medical_frame,is_ingredient_frame,is_comparison_frame,is_competitor,churn_score,positive_score,segment
cafearticle,,남자조거팬츠 만족합니다 제품 후기 보기 신축성 유무 신축성 있음 팬츠 핏 일자조거핏 소재 면97 스판3 색상계열 차콜 0개를 주었습니다 제품 후기 보기 사용기한 상품 상세페이지 참,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,순비기 0평점을 주셨습니다 상품 후기 보기 옵션 헤드앤숄더 클리니컬 스트랭스 비듬 가려움 완화 시트 차콜 멜로스타 잭앤질 새틴장식 로퍼 플랫슈즈 JA0145 최저가 35200원 최,0,0,1,1,0,0,0,0,0,1,0,Passive User
cafearticle,,품절재입고 메디니스 온열 손마사지기 모두 좋아하던데요 린제이 차콜 매직 겔 모델링팩 550g 최저가격 19800원 최대 990원 적립 구매자 22분께서 5 0평점을 상품 후기 보기,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,컴투게더 강추상품 리뷰모음 장점 단점 비용 비법 전문가가 추천하는 컴투게더 이번 기회에 구매추천드려 포텐샤샴푸 헤드앤숄더 샴푸 관련 영상 베스트인기 리스트 인기BEST 1 DVD ,0,0,1,0,1,0,0,0,0,0,2,Loyal
cafearticle,,인기아이템 접이식매트리스 뒤 차콜 화이트 삼성전자 삼성 비스포크 김치냉장고 RQ48T94C1AP 무료배송 최저가 2390810원 최대 50 0개를 주셨습니다 상품 후기 보기 옵션 ,0,0,1,1,0,0,0,0,0,1,0,Passive User
cafearticle,,구매1순위 침대협탁 구매할 수 있는 곳 0개를 주었습니다 제품 후기 보기 EMF 인증여부 EMF 인증 옵션 더안 EMF 차콜 그레이트리 캠핑 1개 헤드앤숄더 클리니컬 스트렝스 비듬,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,품절대란제품 차이슨 헤어드라이기 세트 차콜 그레이 배터리 자동차 방전 점프 스타터 12V 배터리 20000mAh 최저가 38100원 최대 1 905원 0개를 주었습니다 상품 후기 ,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,금주의 핫딜 갤럭시 버즈 프로 단품 헤드앤숄더 가려운 두피 케어 샴푸 최저가 6680원 최대 334원 적립 리뷰어 16분이상이 5 0평점을 주셨습니다 제품 후기 보기 EMF 인증여,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,수요일밤 구매시 휴대용분유케이스 랭킹 0평점을 주셨습니다 상품 후기 보기 옵션 뉴포뮬라 헤드앤숄더 클리니컬 스트렝스 비듬샴푸 일체형 차콜 그레이 로로얼로이 여성 골프 소매 포인트 ,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,주목해야할 그린핑거 선스틱 코스트코 재입고되었습니다 0개를 주셨습니다 제품 후기 보기 옵션 Head u0026Shoulder 헤드앤숄더 클리니컬 스트랭스 비듬 린제이 차콜 매직 겔,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,인기아이템 자전거바람막이 0개를 주었습니다 상품 후기 보기 두피타입 지성두피 옵션 Head u0026 Shoulders 헤드앤숄더 참조 색상계열 차콜 옵션 크록스 본사 아동 바야밴,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,혹시 아이폰12 0개를 주셨습니다 상품 후기 보기 옵션 Head u0026Shoulder 헤드앤숄더 클리니컬 스트랭스 비듬 원목상판 차콜 브라운 박스미포함 닥터포헤어 폴리젠 플러스,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,화제집중 abc 포마드 0평점을 주었습니다 상품 후기 보기 제조국 한국 옵션 체리나무 범퍼더블매트 차콜 하기스 0평점을 주었습니다 상품 후기 보기 옵션 헤드앤숄더 Head and ,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,소장각 랑방에끌라드아르페쥬 0평점을 주었습니다 제품 후기 보기 구매옵션 NEW 헤드앤숄더 클리니컬 스트렝스 비듬 가려움 일체형 차콜 그레이 미니골드 김천쥬얼리 14K 베이직 16m,0,0,1,1,0,0,0,0,0,1,0,Passive User
cafearticle,,주목할 아이템 하츠 렌지후드 i60 베개커버 차콜 그레이 킨더 초콜릿 50g 10개 역대급 가격 11500원 최대 575원 적립 리뷰어 19분이상이 상품 후기 보기 사용기한 상세페,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,다시못만날 가격 뷔스티에원피스 알아줘요 05L 9개 헤드앤숄더 비듬 샴푸 지루성두피 가려운두피 샴푸 amp 컨디셔널 모음 최저가 23900원 최대 1 제품 후기 보기 신축성 유무 ,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,금주의 핫딜 유아할로윈코스튬 판매처 떴습니다 0개를 주었습니다 상품 후기 보기 옵션 헤드앤숄더 클리니컬 스트렝스 비듬 오일 컨트롤 샴푸 원형러그 차콜 디베아 무선청소기 NEW X1,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,망설이다 늦는 빼빼로 막대 0평점을 주었습니다 상품 후기 보기 구성 본품 헤어케어 타입 두피관리 모발타입 손상모발 두피타입 일반두피 구매옵션 헤드앤숄더 클리니컬 스트렝스 비듬샴푸 ,0,0,1,1,0,0,0,0,0,1,0,Passive User
cafearticle,,불금에는 이거 단모 고양이 샴푸 0평점을 주었습니다 제품 후기 보기 두피타입 지성두피 옵션 헤드앤숄더 클리니컬 스트렝스 베개세트 차콜 그레이 늘봄마켓 E2 기모노 코스튬 일본옷 코,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,가격정보 종근당 칼슘 앤 마그네슘 비타민D 아연 180정 2개 강추합니당 프리미엄 차콜 미네랄 마스크팩 10개입 1박스 후기 갯수 4966 10 570원 로켓배송 상품 보러가기 4,0,0,1,0,1,0,0,0,0,0,1,Loyal
cafearticle,,추천 베스트 헤드앤숄더 가려운 두피 케어 샴푸 1200ml 1개 강추합니당 com vp products 4946372 50 헤드앤숄더 쿨 멘솔 샴푸 850ml 3개 후기 갯수 26,0,0,1,0,1,0,0,0,0,0,2,Loyal
cafearticle,,불금에는 이거 실내슬리퍼 인기 목록 세트 차콜 크림 홈슬리퍼 층간소음 거실실내화 푹신한 실내슬리퍼 거실화 최저가 6900원 최대 0평점을 주셨습니다 상품 후기 보기 옵션 헤드 앤 ,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,품절재입고 설화수클렌징오일 상품 후기 보기 옵션 브레인포 휴대용 접이식 자전거 주문선택 헤드앤숄더 클리니컬 스트렝스 트루디 차콜 가화홈시스 기본형 3단 수납바구니 옷걸이 행거 N3,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,주말전까지만 레고듀플로 알아줘요 0평점을 주셨습니다 상품 후기 보기 옵션 Head u0026Shoulder 헤드앤숄더 클리니컬 스트랭스 비듬 회전형 차콜 블랙 wasak 마트로시카,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,품절임박 삼성 김치냉장고 스탠드형 327리터 1등급 0개를 주었습니다 상품 후기 보기 옵션 헤드앤숄더 클리니컬 스트랭스 비듬 가려움 완화 샴푸 상품 후기 보기 설치 형태 사각 렉타,0,0,1,1,0,0,0,0,0,1,0,Passive User
cafearticle,,금주의 핫딜 미스디올블루밍부케 0개를 주셨습니다 상품 후기 보기 옵션 Head u0026 Shoulders Clinical Strength Shampoo 27oz 헤드앤숄더 원목상,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,인기아이템 브라렛 Shampoo 헤드앤숄더 클리니컬 스트렝스 비듬 샴푸 23 7oz 700mL 2팩 역대급 가격 88400원 최대 4 420원 적립 0개를 주었습니다 상품 후기 보,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,꿀템 수제 빼빼로 완제품 블랙 차콜 최저가 31000원 최대 310원 적립 총 11분이 5 0평점을 주셨습니다 상품 후기 보기 0평점을 주셨습니다 상품 후기 보기 두피타입 지성두피,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,폴로양말 0평점을 주셨습니다 상품 후기 보기 옵션 헤드앤숄더 클리니컬 스트렝스 비듬 오일 컨트롤 침구세트 차콜 닌텐도 슈퍼마리오 마리오 파티 아일랜드 투어 온라인 코드 게임 역대급,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,망설이게 되는 과학놀이 WF24A9500KW DV19A9740CW 헤드앤숄더 클리니컬 스트렝스 댄드러프 비듬샴푸 오리지널 400ml 최저가 19500원 제품 후기 보기 신축성 유무,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,꿀템 실내슬리퍼 0평점을 주었습니다 상품 후기 보기 옵션 헤드앤숄더 클리니컬 스트랭스 비듬 가려움 완화 코타 차콜 코타 화이트 아던샵 속눈썹펌 단품재료 역대급 가격 15000원 최,0,0,1,1,0,0,0,0,0,1,0,Passive User
cafearticle,,리뷰 언더아머 드로즈 팬티 0개를 주었습니다 상품 후기 보기 색상계열 차콜 계열 제조년도 20년 사용계절 여름용 하의 1개 헤드앤숄더 클리니컬 스트렝스 비듬 오일 컨트롤 샴푸 40,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,인기상품 브로앤팁스 네버오일리 올인원 스킨케어 120ml 1개 초이스 com vp products 1180237 16 알엔더블유 프리미엄 차콜 미네랄 마스크팩 10개입 1박스 co,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,망설이다 늦는 아이패드 8세대 레드 차콜 다이아큐브 아이패드 갤럭시탭 태블릿 PC 저반사 사각사각 종이질감 시력보호 0개를 주셨습니다 제품 후기 보기 옵션 헤드앤숄더 클리니컬 스트,0,0,1,1,0,0,0,0,0,1,0,Passive User
cafearticle,,네일흡진기 2p 차콜 디지털빌리지 귀걸이 반지 악세사리 보관함 보석함 정리함 그레이 지금 최저가 12900원 최대 0개를 주셨습니다 제품 후기 보기 두피타입 지성두피 옵션 Head,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,화요일 구매시 강아지방석 패드 차콜 데일리라이크 봉봉 스텐 식판 세트 지금 최저가 27360원 최대 1 368원 적립 총 26분께서 0개를 주셨습니다 제품 후기 보기 옵션 헤드앤숄,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,화요일 구매시 아디다스여성골프모자 0개를 주었습니다 상품 후기 보기 원산지 상품 상세설명 참조 단계 4단계 옵션 임페리얼드림XO 분유 4단계 800g 12개 헤드앤숄더 가려운 두피,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,구매1순위 에코버 식기세척기 세제 참숯 차콜 구이용 마이띠유 비장탄 최저가 13190원 최대 660원 적립 실구매자 29분이상이 5 0평점을 주었습니다 제품 후기 보기 옵션 헤드앤,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,리뷰 캠핑전기장판 0평점을 주었습니다 상품 후기 보기 옵션 헤드앤숄더 2개 클리니컬 스트렝스 비듬 샴푸 700ml 세트 차콜 그레이 베비언스 킨더밀쉬 1단계 24입 200ml 최저,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,망설이다 늦는 스피루리나 참조 헤드앤숄더 클리니컬 스트렝스 댄드러프 비듬샴푸 오리지널 400ml 최저가 19500원 최대 195원 적립 후기 보기 옵션 삼성전자 비스포크 슈드레서 ,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,추천 리스트 에뛰드하우스 립 앤 아이 리무버 320ml 1개 어떠세요 com vp products 5455561365 4 헤드앤숄더 딥 클린 샴푸 1200ml 1개 후기 갯수 45,0,0,1,0,1,0,0,0,0,0,1,Loyal
cafearticle,,화제집중 ts염색약 0개를 주셨습니다 제품 후기 보기 옵션 나인티원 럭셔리 대리석 테이블 네일샵 패턴 골드 네일아트 80cm 싱글 테이블 헤드앤숄더 클리니컬 스트렝스 비듬샴푸 40,0,0,1,1,0,0,0,0,0,1,0,Passive User
cafearticle,,카페홈 0개를 주었습니다 상품 후기 보기 음반 형태 LP 옵션 비틀즈 폴 매카트니 Paul McCartney Flaming Pie 3 LP 이라운드몰 미국 헤드앤숄더 클리니컬 스트,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,혹시 20대 가을 원피스 베개솜 차콜 효도라디오 USB_사랑의콜센타103곡 음반 트로트 미스터트롯 임영웅 영탁 이찬원 김호중 0개를 주셨습니다 제품 후기 보기 옵션 헤드앤숄더 클리,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,금주의 핫딜 샘소나이트캐리어 0개를 주셨습니다 제품 후기 보기 옵션 헤드앤숄더 클리니컬 스트렝스 비듬 지루성두피 샴푸 세트 차콜 이지앤 국산 포대기 수제누빔 순면 5부포대기 역대급,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,찬스아이템 반스 신랑이 만족해요 회전형 차콜 블랙 맥북 케이스 47종 모음 맥북프로 에어 레티나 등 역대급 가격 18900원 최대 945원 상품 후기 보기 사용기한 상세페이지참조 ,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,주목할 아이템 비듬샴푸 헤드앤숄더 딥 클린 샴푸 최저가 18730원 최대 936원 적립 실구매자 201분이상이 4 4평점을 주셨습니다 상품 후기 보기 유통기한 사용기한 표시의무 대,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,99 소장각 신일건조기3kg빨래 0개를 주었습니다 상품 후기 보기 두피타입 건성두피 옵션 헤드앤숄더 클리니컬 스트렝스 EMF 차콜 그레이트리 캠핑 전기매트 JJ 2020 최저가 1,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,주말전까지만 필립스 스팀다리미 신랑이 만족해요 화이트 헤드앤숄더 딥 클린 샴푸 최저가격 18730원 최대 936원 적립 구매회원 19분께서 5 0개를 0개를 주셨습니다 상품 후기 ,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,99 소장각 남자가죽자켓 0평점을 주셨습니다 상품 후기 보기 반지 사이즈 1호 옵션 디엘제이 14k실반지 레이어드 열송이 민자 큐빅 컷팅 물결 반지 헤드앤숄더 클리니컬 스트렝스 댄,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,꿀템 골든구스키즈 0개를 주셨습니다 제품 후기 보기 옵션 NEW 헤드앤숄더 클리니컬 스트렝스 비듬 가려움 완화 베개커버 차콜 그레이 골든구스G31KS301 U8 골든구스RE28KS,0,0,1,1,0,0,0,0,0,1,0,Passive User
cafearticle,,최저가 비틀즈 lp판 소파 차콜 다크그레이 아트조이 DIY 보석십자수 30 x 40 cm 최저가격 12900원 최대 129원 적립 실구매자 0평점을 주셨습니다 제품 후기 보기 옵션,0,0,1,1,0,0,0,0,0,1,0,Passive User
cafearticle,,암막 롤스크린 0평점을 주었습니다 제품 후기 보기 사용기한 상세페이지참조 두피타입 일반두피 옵션 Head u0026 Shoulders Clinical Strength Shampoo,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,망설이다 늦는 샴푸의자 0평점을 주셨습니다 제품 후기 보기 성별 여아 최소연령 7세 시리즈 프렌즈 옵션 레고 프렌즈 하트레이크 시티 병원 41394 혼합 색상 헤드앤숄더 클리니컬 ,0,0,1,0,0,1,0,0,0,0,0,Passive User
cafearticle,,화제집중 신발주머니 0개를 주셨습니다 제품 후기 보기 두피타입 비듬샴푸 옵션 w 헤드앤숄더 클리니컬 스트렝쓰 암막 차콜 케이맥스 갤럭시 S20FE 5G 클리어핏 투명 하드케이스 역,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,주말전까지만 클로렐라 코타 차콜 3켤레 UV강력탈취 최저가 990000원 최대 49 500원 적립 구매자 26분이상이 5 0개를 0개를 주셨습니다 제품 후기 보기 구매옵션 제이디몰,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,구매1순위 자동차시트커버 베개커버 차콜 그레이 역대급 가격 39990원 최대 2 000원 적립 구매자 27분이 5 0평점을 주셨습니다 0평점을 주셨습니다 상품 후기 보기 옵션 제이,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,주말전까지만 미구하라 퍼스트 에센스 퓨어 차콜 아디다스골프 남성골프화 스파이크리스 F35409 아디크로스 바운스2 지금 최저가 94050원 제품 후기 보기 옵션 비쉐르 물결 헤이드,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,헤드쿨 히트리스트 리뷰모음 단점 장점 비용 정복 절대 후회안하는 헤드쿨 맘에 쏙 드네요 4위 헤드앤숄더 쿨 멘솔 샴푸 850ml 10개 69 500원 상품구매 및 후기 판매추천 5,0,0,1,0,0,0,0,0,0,1,1,Passive User
cafearticle,,지성두피이신분들 샴푸 어떤거 쓰시나요 어렸을 때부터 지성두피라 샴푸는 항상 지성두피샴푸는 쓰는데 요즘들어 두피 자극도 많이 되고 머리카락도 푸석해지는거 같아서요ㅠ 지성두피이신분들 ,0,0,1,1,0,0,0,0,0,1,0,Passive User
cafearticle,,비듬이 너무 심하네요 비듬이 왜이리 많아졌을까요 ㅠ 머리는 매일 감는데 샴푸 문제인건지 저녁만되면 엄청 떨어져요 ㅠㅠ 스트레스 너무 받네요,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,중학생남아 떡진머리 샴푸 머쓰세요 아이들꺼천연쓰다가 어른샴푸쓰는데도ㅠㅠ 비듬은 없는데 그냥 더러워보여요,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,니조랄 쓰고 비듬 더생기는데 우째요 쓰기 전보다 더 폭발하는데 이거 그냥 쓰지 말까요 처방 받아서 일주일째 쓰는중인데 니조랄 좋댔는데 ㅜㅜㅜ,0,0,1,1,0,1,0,1,1,1,0,Active Switcher
cafearticle,,두피 가려움증 어떻게 해야하나요 두피가 지성도아니고 비듬도 없어요 피부는 많이 건성이구요 최근들어서 이상하게 두피가 이유없이 막 가려워요 머리감고 말린 직후에도요 괄사로 두피를 맛,0,0,1,1,0,0,0,0,0,1,0,Passive User
cafearticle,,헤드앤숄더 클리니컬 스트렝스 환장 ㅠㅠ 좋아졌다가 더 안좋아지니까 마음이 진짜 많이 무너졌어요ㅠㅠ 뭘 믿고 써야할지 모르겠고 또 시도하기도 무서워요 지금은 헤드앤숄더 클리니컬 스트,0,0,1,0,0,0,0,0,0,1,1,Passive User
cafearticle,,지루성 두피염 원인 뭘해줘야 지루성 두피염 원인 대체 뭘까요 도대체 뭘 해줘야 나아질지 감이 1도 안잡히니까 케어하기 더 힘들어요 처음에는 그냥 두피에 비듬처럼 각질이 자주 생기고,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,헤드앤숄더 샴푸 쓰시는분 댓글좀 달아주세요 예전에 이제품 썼을때 비듬이 많이 생겼던걸로 기억하는데 지인집에서 샤워하려니 얘가 있더라구요 근데 그 때 쓰던거랑 다르게 얘는 머리도 안,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,지방 섭취 하면서 머리 기름도 증가한 걸까요 처음에는 지루성 두피염 또는 곰팡이 증상이 때문인가 해서 니조랄 헤드앤숄더 를 써봐도 낫질 않더라고요 매일 씻을때 애벌1회 본샴푸1회 ,0,0,1,1,0,0,0,1,1,1,0,Active Switcher
cafearticle,,헤드앤숄더 가려운두피 왜 전 효과가 ㅜㅜ 좋다는 헤드앤숄더 로 바꿔봤거든요 주변에서도 효과 봤다는 사람 많고 두피 케어 쪽에서는 꽤 유명해서 기대 혹시 헤드앤숄더 성분이 저랑 안 ,0,0,1,1,0,0,1,0,0,1,0,At-risk
cafearticle,,미용실에서 쓰는 샴푸요 시중 마트에 파는 샴푸랑 미용실에서 쓰는 샴푸는 다르긴 다른가요 아기 낳고나서 두피타입이 바뀐건지 비듬이 너무 잘 생기고 그래서 비듬샴푸로 유명하다는거 다 ,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,머리 가렵고 비듬ㅠㅠ 갑자기 머리가 가렵고 비듬이 많이 떨어져요ㅜ 기름도 많이 지구요 도와주세요 어떻게 해야하나요 샴푸는 헤드앤숄더 하늘색 좋다그래서 바꿨어요,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,초등학생 샴푸 추천좀 해주세요 아기때부터 무스텔라만 썼는데 요즘에 자꾸 정수리 부분에 각질인지 비듬인지 전혀 안그랬는데 생기더라고요 샴푸 추천부탁드립니다,0,0,1,0,1,0,0,0,0,0,1,Loyal
cafearticle,,매일머리감는데 간지럽고 비듬있으신분 그게 전대요 감고 머리 두피쪽 잘말려도 다시 간지러워요 지성두피샴푸 시중에 파는거쓰고있구요 간지러운거참고 매일감아서인듯해서 2틀견디면 자다가도 ,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,청소년 비듬샴푸 추천 부탁요 예전에 한 번 사서 효과 본 거 있는데 이름이 기억이 안나요 파란색이었는데 ㅜ ㅋㅋㅋㅋ 써보고 진짜 효과 본 거 있으시면 추천 좀 해 주세요 장유율하맘,0,0,1,0,1,0,0,0,0,0,1,Loyal
cafearticle,,두피 각질비듬 알려주세요 두피 각질비듬없었는데 몇주전부터 계속 두피에 각질이랑 비듬이 있는데 깨끗히 헹궈도 생기네요 말릴때 자연건조하는데 드라이기로 바짝 말려야할까요 건조해서인지 ,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,예비초3인데 머리 비듬이 생겼어요 샴푸때문 일까요 아직 머리냄새나거나 기름지는건 없는데 어제보니 비듬이 꽤 생겼더라고요 아토팜 약산성샴푸 쓰고 있는데 샴푸가 안맞는 걸까요 아님 제,0,0,1,0,0,0,1,0,0,0,0,Passive User
cafearticle,,초등 남자 아이 머리 비듬 과 냄새 남자 아이 키우면서 샴푸도 비누도 많이 안쓰면서 살았는데요 와 사춘기 호르몬 강력하네요 냄새가 나기 시작하고 한나절만 지나도 떡지기 시작하고 그,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,초등 샴푸 남자 아이가 올해 11살되는데요 계속 잘쓰던 키즈 샴푸가 전혀 세척이 안되는 기분이예요 요즘 부쩍 비듬이 엄청 나요 혹시 11살 남자 아이들 샴푸 뭐 사용하시나요,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,지루성두피 피부염땜에 어제 피부과 전문의 있는곳 갔는데요 샴푸는 뭐 쓰냐길래 헤드앤숄더 직구요 했더니 그건 용케 잘 찾으셨네 하심 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 샴푸하나 줄테니 퐁당퐁당으로 쓰,0,0,1,0,0,1,0,0,0,0,0,Passive User
cafearticle,,헤드앤숄더 스트렝스샴푸 모낭염에도 효과있을까요 고2아들 지루성두피염과 모낭염있어서 두피 붉고 긁으니 딱지생기고 미노씬 안먹으면 하얀 노란색에가까운 모낭염도있는데 이샴푸 효과있을까요,0,0,1,0,1,1,0,0,0,0,1,Loyal
cafearticle,,비듬샴푸 계속 써도 괜찮나요 남편이랑 샴푸 같이쓰다가 남편이 비듬인지 뭔지 검은색 옷 입으면 자꾸 흰가루 가 떨어지길래 헤드앤숄더 그 샴푸를 꾀 썼거든요 쓰니까 괜찮아졌고 대용량 ,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,중2 제가 어떻게 대처 해야 할까요 지루성 피부염이라서 그런지 비듬이 많이 생기더라고요 친구들이 비듬가지고 좀 놀린다고 해서 도와줘야 할것 같은데 헤드앤숄더 썻는데 효과가 없었어요,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,8월 13일 세종점 후기 8 9 헤드앤숄더 쿨멘솔 샴푸 17 990 3 600 오랜만에 구입해봤는데 예전에는 이거로 머리 감으면 두피가 버터 13 690 커클랜드 버터 먹다가 요거,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,요즘같이 더운날엔 쿨링부스터 추천해요 저 이번에 머리 비듬때문에 샴푸 바꿨거든요 요즘같이 자외선 진짜 쨍쨍한날에는 모자 안쓰면 뭔가 두피도 많이 따갑고 드라이기 넘 더워서 머리 대,0,0,1,0,1,0,0,0,0,0,1,Loyal
cafearticle,,비듬샴푸 추천 해주세요ㅜㅜ 예비신랑이 검은옷을 입으면 비듬이 너무 보여요ㅜㅡㅜ 샴푸 선물할까하는데 써보셨거나 선물해보신 분 있나요,0,0,1,0,1,0,0,0,0,0,1,Loyal
cafearticle,,초등아이 머리냄새랑 두피 비듬이 생겼어요 날이 더워서 그런건지 저희 아이가 급속도로 크고 있기도 하지만 머리 냄새가 너무 많이 나요 하 정말 비듬도 생겼고 마주할때마다 심란한데 어,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,머리가려움증 피부근염으로 1년 6개월차입니다 근육은 점점 증상이 좋아져 일상생활 잘 하고 있어요 그중 아직까지 제일 불편한점은 얼굴피부 안좋은것과 또 하나는 머리 가려움증 두피각질,0,0,1,1,0,0,0,0,0,1,0,Passive User
cafearticle,,두피냄새 비듬샴푸 추천좀해주세요 광고사절이예요 갑자기 기름도 많아지고 정수리냄새랑 비듬도 생겨서 진짜 써보고 괜찮았던제품 추천좀 해주세요,0,0,1,0,1,0,0,0,0,0,1,Loyal
cafearticle,,임산부 비듬 지루성 gt 헤드앤숄더 샴푸 써도되나요 원래도 지성이었지만 임신후엔 비듬이 말도 못하게 늘어났어요 ㅠㅠㅠ 샴푸를 찾아보는데 헤드앤숄더 써도될꺼요,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,비듬샴푸 써보신 거 중에 검색해보니 헤드앤숄더 클리니컬 스트렝스 녹색 보라색 니조랄이 그나마 효과가 직빵인 거 같은데 혹시 써보신 분들 중에서 어떤걸 추천하시나용 헤드앤숄더 는 녹,0,0,1,0,0,0,0,1,1,1,1,Passive User
cafearticle,,혹 지루성 두피이신 분 계실까요 먹는 약은 굳이라며 안 주셧고요 근데 헤드앤숄더 스트렝스로 다 잡앗거든요 각질이나 딱지 다 사라지고 그냥 두피로 돌아왓는데 그 샴푸가 임산부한테 안,0,0,1,0,0,0,1,0,0,0,0,Passive User
cafearticle,,아토피아이 건조두피 샴푸 바꿨어요 환절기에 이어 겨울까지 두피건조함 계속 되길래 제로이드 루트힐 썼는데 이제 사춘기에 들어서서인지 정수리 유분과 냄새를 잡질 못하고 각질도 여전하더,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,건조하고 가려운 두피를 가진 남편을 위해 헤드앤숄더 건성 두피 케어 샴푸로 바꿨어요 세계 판매 1위 글로벌 샴푸 헤드앤숄더 의 신제품 헤드앤숄더 건성 두피 케어 샴푸 2021년 7,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,청소년 아이들 비듬관리 사춘기소녀를 모시고 살고있는 엄마입니다 자기는 잘 씻는다고 하는데 왜이리 비듬이 심해지는지 혹시 청소년 아이들 비듬관리는 어찌 해주고 계신지 궁금합니다 진정,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,아이들 언제까지 키즈샴푸 쓰세요 15년생 2학년 우리 아들 올 여름부터 정수리 냄새가 나는듯하여 저랑 같이 아모스나 헤드앤숄더 쓰거든요 친구가 애는 애꺼 써야한다고 호르몬에 안좋다,0,0,1,0,0,0,0,0,0,0,0,Passive User
cafearticle,,초고학년 비듬에 효과있는 샴푸 찾아보니 헤드앤숄더 가 좋다는 댓글을 많이 봤는데요 종류가 많은데 어떤 제품인가요 쿨 멘솔인가요 아님 딥클린,0,0,1,0,1,0,0,0,0,0,1,Loyal
cafearticle,,헤드앤숄더 비듬샴푸 추천 약산성 비교 사용 후기 비교 뒷기약가 좋긴 하겠지만 손수 이렇게 써보니까 똑똑히 좋다는 걸 느끼는 지금 향수 대신 해서 이것만 쓸 듯요 트리트먼트 이용량 ,0,0,1,0,0,0,1,1,0,1,1,Passive User
